Post_URL,Username,Komentar
https://www.instagram.com/p/DO6EIPujOYw/,denny_maulanaa,Ini emang mobil JKN lagi gabisa? Kok saya mau daftar berobat gabisa terud
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Mohon maaf saat ini belum ada informasi kendala Aplikasi Mobile JKN, silakan dapat coba kembali secara berkala kembali. Pastikan jaringan stabil dan telah menggunakan aplikasi versi terbaru. Terima kasih. :) -ade"
https://www.instagram.com/p/DO6EIPujOYw/,yukpitt,sistemnnya bener bener jelek bgt
https://www.instagram.com/p/DO6EIPujOYw/,opeeww_,"aplikasi mobile jkn eror trus. gabisa login. tiba tiba logout sendiri. giliran waktunya check up, disuruh tunggu sampai bulan dpn. padahal udh jadwal nya checkup hari ini"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,Salam Sehat Sahabat. Mohon maaf atas ketidaknyamanannya. Saat ini belum ada informasi resmi terkait kendala Aplikasi Mobile JKN. Silakan Sahabat dapat berkenan mencoba secara berkala pada interval jam berbeda atau dicoba menggunakan perangkat handphone lainnya serta pastikan jaringan stabil ya. Terima kasih. :) -ziko
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Apabila terdapat kelebihan pembayaran iuran, maka akan menjadi sisa saldo untuk pembayaran bulan berikutnya. Terima kasih. :) -rein"
https://www.instagram.com/p/DO6EIPujOYw/,humbledog.id,@bpjskesehatan_ri lah orang udah bayar ngapa diautodebet???
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Pembayaran iuran secara manual maksimal tanggal 10 setiap bulannya, silakan untuk pembayaran tidak dilakukan di akhir bulan. Apabila autodebit sudah aktif, untuk pembayaran bulan berjalan bisa menunggu proses autodebit dahulu sebelum pembayaran manual. Proses autodebit dilakukan setiap tanggal 5 sampai 20 setiap bulannya. Mohon menunggu hingga maksimal tanggal 20. Jika gagal autodebit, silakan dapat dibayarkan manual terlebih dahulu. Terima kasih. :) -riko"
https://www.instagram.com/p/DO6EIPujOYw/,humbledog.id,"@bpjskesehatan_ri SAYA BAYAR MANUAL TANGGAL 8 ,TANGGAL 10 DI AUTODEBET LAGI?"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Jika sudah terdaftar autodebit, maka untuk pembayaran melalui mekanisme autodebit sesuai rekening terdaftar. Pendebitan dilakukan setiap tanggal 5 hingga 20 setiap bulannya. Mohon menunggu hingga maksimal tanggal 20. Jika gagal pendebitan, maka dapat pembayaran secara manual. Terima kasih. :) -heri"
https://www.instagram.com/p/DO6EIPujOYw/,auliaaziza00,Skrg yg PNS aj bisa aja BPJS nya ga aktf 😂 emag ribet yaa ....
https://www.instagram.com/p/DO6EIPujOYw/,nay_arganayshah,"Coba lu benerin aplikasi JKN mobile, gak ada org IT pinter apa di pemerintahan, banyak banget kendala nya sih, heran gua"
https://www.instagram.com/p/DO6EIPujOYw/,niu_nhvllss,Hari ini Saldo BRI saya dipotong Rp 502.700 karna penunggakan bpjs saya dan anak selama yang masing-masing 2 bulan. tapi di mobile JKN kartu saya tetap di nonaktifkan karna premi. Apa itu Premi ? dan gimana solusinya ?. kenapa biaya BPJS penunggakan yg lambat hari saja dendanya 100persen. Bahkan sering kali setiap saya sudah bayar secara manual. saldo saya tetap terpotong di akhir bulan. Apakah ini perampokan ?
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Jika sebelumnya nonaktif karena premi dan sudah melakukan pembayaran, kartu akan langsung aktif dan dapat digunakan atau maksimal 3x24 jam hari kerja untuk update pembayarannya. Mohon melakukan pengecekan status kepesertaan secara berkala melalui Layanan Care Center 165, aplikasi Mobile JKN atau WhatsApp Pandawa di link https://wa.me/628118165165 pada menu ""Informasi"" ya Sahabat. Terima kasih. :) -sari"
https://www.instagram.com/p/DO6EIPujOYw/,ndiensiandien,"Kenapa si kalo berobat antian online nya ada ajaaaa. Ntah tiba tiba server padat, ntah tiba tiba tenaga medisnya ga bisa d klik. Padahal bayar loh."
https://www.instagram.com/p/DO6EIPujOYw/,edelyn2423,"Miiin mau tanya dong, kalo campak dengan sesak napas berat dan sudah dehidrasi boleh dirawat pake BPJS gak ? Tolong dibalas yaaa"
https://www.instagram.com/p/DO6EIPujOYw/,wan.carlos15,"ngurus bpjs di pandawa ribet, masa mau nambah anggota suruh klik link administrasi malah link tidak bisa di akses"
https://www.instagram.com/p/DO6EIPujOYw/,um_alqayzy,Ngawi n ank pbi grtsn lynn kerumh dunk
https://www.instagram.com/p/DO6EIPujOYw/,apryan.rizaldy,"min emangnya , kalau seminggu lalu di rawat di rs A. minggu depan terus sakit lagi , gak bisa di rawat di RS A lagi ? * rawat inap ya"
https://www.instagram.com/p/DO6EIPujOYw/,eddy.s.31521,Sarang koruptor fakta😂
https://www.instagram.com/p/DO6EIPujOYw/,mahardiandian,"Mohon maaf sy hari ini lagi mau proses lanjutan untuk tambal gigi di salah satu rumah sakit, yang seharusnya dilakukan minggu lalu tetapi tidak bisa dilakukan karena kendala padamnya listrik di rumah sakit , tetapi setelah dicek kembali pada bagian admin sy tdk bisa dilayani karena surat rujukan awal sy habis masa berlakunya, pihak rumah sakit memberikan solusi untuk mengambil surat rujukan lanjutan di faskes awal akan tetapi pihak puskesmas tdk bisa mengeluarkan surat untuk hari ini dng alasan antrian online habis padahal ini hanya masalah administrasi saja🙏"
https://www.instagram.com/p/DO6EIPujOYw/,latifasari_25,"Ibuku sakit gagal ginjal, tapi sekarang obat2 di rumah sakit banyak pembatasan 😢"
https://www.instagram.com/p/DO6EIPujOYw/,charactersroms,"min, kok kode verifikasi ngga masuk sih. jahat bgt kocak, rakyat mau berobat aja dipersulit"
https://www.instagram.com/p/DO6EIPujOYw/,charactersroms,"aplikasi ga jelas, orang sakit bukannya dikasih kemudahan. dasar pemerintah stres"
https://www.instagram.com/p/DO6EIPujOYw/,global_network_connected,Hallo mau tanya. Bila 6 bulan lalu pasien menjalani operasi pasang ring jantung dengan penyumbatan 90% dan sejak awal sudah di informasikan bahwa terhitung 3 bulan selanjutnya sejak operasi yg pertama akan dilakukan operasi ke dua. Lalu tiba tiba ditolak oleh bpjs dengan alasan hasil observasi kondisi pasien membaik pasca operasi jadi di rujuk ke rs tipe A. Sedangkan diagnosis awal kondisi sumbatan pasien 90% dan sudah di infokan operasi keduapun dilakukan dirs yg sama. Apakah hal semacam itu logis?
https://www.instagram.com/p/DO6EIPujOYw/,dinamileani,tolong dong buat kontrol ulang ga usah pake surat rujuk dari faskes 1. aku dgn kondisi yang ga bisa jalan ginj ga kuat banget kalo harus ngantri di puskesmas 🙏🙏🙏
https://www.instagram.com/p/DO6EIPujOYw/,kay_bilqis,min memang nya betul ya bpjs open rekrutmen lg yang staff PATT ?
https://www.instagram.com/p/DO6EIPujOYw/,fifthofjulie,min kenapa saya gabisa aktifin autodebet ya?
https://www.instagram.com/p/DO6EIPujOYw/,mbahedelpawiro,D masyarakat juga bnyak pertanyaan..tentang pegawai bpjs berobat pakai bpjs gak min..?
https://www.instagram.com/p/DO6EIPujOYw/,miranda_3008,Pandawa gimana min gada balesan lagi setelah tikett
https://www.instagram.com/p/DO6EIPujOYw/,opomuhib,"Min,,, itu kenapa yah aplikasi JKN jelek banget fitur Care Centre 165, masa tlp suaranya speaker aktif, di minta data ini itu, sekitar kedengaran lah, kalian verifikasi data tp data terdengar org2 lain, lalu selama panggilan berlangsung gak boleh berganti layar atau layar hp redup/mati maka panggilan terputus,,, kan aneh punya Fitur Sampah gitu !!! Koq di persulit sih utk urusan komunikasi dg petugas,,, coba lah di permudah untuk mendapatkan informasi !!!"
https://www.instagram.com/p/DO6EIPujOYw/,devi_reksaiman,"Halo min, sedih banget kebijakan BPJS semakin memberatkan pasien... Ibuku gaptek gak bisa hp meskipun sudah di ajarin, dan per 1 April wajib mobile jkn 😢 ya Allah min, ini sangat memberatkan dan bikin makin riweuh masyarakat yang gagap teknologi dan gak punya hp 😢 tolong udah sulit jangan makin di persulit masyarakat sakit jadi makin ribet pake BPJS padahal rutin banget gak pernah telat iuran BPJS tiap bulan"
https://www.instagram.com/p/DO6EIPujOYw/,hilda_23ta,Mulai bikin riweh 😌
https://www.instagram.com/p/DO6EIPujOYw/,oceanicfeeliin,"udah capek bgt yaa saya kerja di pelayanan apalagi kalo udah ada pasien komplen bpjsnya gak aktif, apalagi kalo pasien ke poli tuh harus pake kuotanya, ada pasien yg gak ngerti kalo kuota poli yg dituju tuh udh full tapi gak paham, knp sih harus mempersulit pasien berobat?! manaan sering gangguan terus"
https://www.instagram.com/p/DO6EIPujOYw/,rikafaraa,"Halo min mau tanya. Dulu 1 kk sudah pernah terdaftar BPJS kesehatan dari perusahaan ibu, namun sudah tidak aktif karena resign. Sekarang dalam 1 kk yg aktif hanya BPJS saya saja dari perusahaan tempat bekerja. Kalau saya berniat, mengaktifkan kembali BPJS orang tua saya apakah saya harus mengurusnya di kantor BPJS langsung?"
https://www.instagram.com/p/DO6EIPujOYw/,ketty.yk,"Siatemnyand pwrmudahnknpa masuk d jln susah bngt hrs isi berulang k nomor induk, bnyk bkin ribet aj"
https://www.instagram.com/p/DO6EIPujOYw/,evadarmiatiayu,"Ribett bnget serius ,di perbaiki donk aplikasi nya"
https://www.instagram.com/p/DO6EIPujOYw/,sarianggraeni2172,"Maaf mau bertanya, cara memasukkan anak kami yg baru lahir ke dalam KIS PBI bagaimana ya? Karena kami penerima KIS PBI 🙏"
https://www.instagram.com/p/DO6EIPujOYw/,rani_sunandar25,Jangan suka mempersulit urusan orang apah lagi orang sakit Muke Gile Lu pada 😢
https://www.instagram.com/p/DO6EIPujOYw/,adililah01,"Coba min dijawab pertanyaan ini Dari peserta bpjs pra bayar ingin bertanya Mulai dari tgl ini saya bertanya min 7 april 2026 Pertanyaannya: apa benar informasi dari RSMH PALEMBANG kalau sebagian obat tidak lagi dicover sama BPJS, yg katanya peraturan baru dari pihak BPJS?...."
https://www.instagram.com/p/DO6EIPujOYw/,mrs_myaaaaaasr,"BPJS orantua saya tiba2 tidak bisa di gunakan padahal PBPU, pembayaran setiap bulan bayar BPJS nya"
https://www.instagram.com/p/DO6EIPujOYw/,226_alf,Mohon BPJS data peserta terkoneksi langsung ke catatan sipil agar rakyat yang telah meninggal dunia kepesertaannya otomatis terhapus secara langsung tanpa harus wajib lapor secara manual ke BPJS dan tagihan+tunggakan terhapus juga karena telat lapor tagihan tetap berjalan terus mengalir sampai jauh akhirnya ke laut
https://www.instagram.com/p/DO6EIPujOYw/,ziyadatulrozikoh,"TARUH ITU PETUGAS BPJS DI TIAP2 RS APA PUSKESMAS ,JANGAN CM DUDUK MANIS GAJI GEDE KALIAN...."
https://www.instagram.com/p/DO6EIPujOYw/,cartoonation007,"Gua sakit maagh, mual muntah dan diare, di ugd juga masih muntah, gitu gak dirawat inap malah disuruh minta rujukan dari faskes 1 ke poli penyakit dalam, gua ini udah lemes muntah dan diare harus bolak balik lagi"
https://www.instagram.com/p/DO6EIPujOYw/,dewinurisnainif,"Aku pernah ke log out mobile JKN, pas log in lagi gak bisa katanya password salah, trs pas masukin lagi dgn pw sama NIK salah, pdhl yg log in mobile JKN cmn NIK ku di keluarga. Pas pencet lupa kata sandi pakai nomor, kode verifikasinya gak terkirim2, aku kira eror tapi udah berkali-kali aku nyoba tetep begini. Kode verifikasinya kenapa gak adaa, nomerku masih aktif loh, masih ke pake sampek sekarang dan kalo ada pesan telpon apapun bisa. Tolong banget ini harus gimanaa?? Lagi butuh banget minn, telepon call center 165 ""anda tidak bisa menghubungi nomor ini""😭 capekkk"
https://www.instagram.com/p/DO6EIPujOYw/,lucubngtsiikamu,"3 Fakta penting tentang BPJS : 1. Pegawainya gak ada yang turun langsung ke faskes dan tentunya mereka juga rata"" gak paham kebijakan bpjsnya sendiri. 2. Birokrasinya ribet 3. Kalau ada kasus karena ketahan kebijakan BPJS, mereka paling awal cuci tangan dan mengkambing hitamkan nakes"
https://www.instagram.com/p/DO6EIPujOYw/,fab_0202_,#stopbayarbpjs
https://www.instagram.com/p/DO6EIPujOYw/,keeuu_,mau tanya deh emang peraturan sekarang “pasien harus ada saat minta perpanjang rujukan ya?” kalo orang nya kerja terus harus cuti? atau kalo orang nya ga bisa jalaan harus ke fakes pertamaa? atau gimana ? soalnya tadi ke faskes pertama katanya untuk perapril 2026 peraturan nya kaya gitu.
https://www.instagram.com/p/DO6EIPujOYw/,amangzamzam,"Ijin, tanggunglah setiap apa yang kalian tuai.. kami NaKes sudah berusaha melakukan yang bukan tupoksi kami dan dimana itu tupoksi kalian terkait aturan yang kalian buat... Bila mau, kita bawa saja sampai akhirat ya biar adil hitungan di sana.. kasihan saya, kalian gak berani di tag"
https://www.instagram.com/p/DO6EIPujOYw/,asihnj,Min tolong bantu prioritaskan atau urgentkan tiket ini UKLS-2026-04-00000943 pasien butuh dirujuk k RS segera. Tks Sudah ada aduan di WA tidak ada respons @bpjskesehatan_ri
https://www.instagram.com/p/DO6EIPujOYw/,duniaunik.id,"kalau misalnya nih, yg punya bpjs sakit katakan lah di luar kota, apakah tetap harus ke faskes 1? atau yaudah terima aja berobat di luar kota tsb tanpa bpjs?"
https://www.instagram.com/p/DO6EIPujOYw/,rmahmudah085,Ibu ku pensiun PNS tapi wkt periksa pakai BPJS Kesehatan dikatakan status NONAKTIF (tdk ada keterangan sejak mjd NONAKTIF di database komputer) pd hal tiap bulan ambil gaji kok bisa gitu. Bukan nya PNS lsg dipotong lsg dr gaji tiap bln oleh negara. Mohon dijelaskan.
https://www.instagram.com/p/DO6EIPujOYw/,gatra_dewa,"Min cek dm, nggak usah manggil sahabat ya min"
https://www.instagram.com/p/DO6EIPujOYw/,dianamerlin66,Min mohon bertanya kenapa kemarin sy mau daftar BPJS mandiri dminta uang pmbyrn utk anak sy yg kelahiran 2022..kty slama 17bln hrs dibayar dl karna peraturan yg 2024 berlaku wajib utk keikutsertaan utk anak kelahiran 2018 keatas..
https://www.instagram.com/p/DO6EIPujOYw/,dinda_power_,Kepada Bapak Presiden @prabowo dan Bapak Wakil Presiden yang terhormat @gibran_rakabuming yang terhormat banyak kasus penyakit Kawasaki terhadap anak belakangan ini hanya banyak keluarga yang belum mampu untuk biayanya sehingga terkadang diagnosa dokter kadang berbeda-beda disebabkan demi menolong anak tadi dahulu hanya penyakit ini terus berulang jalan kepada anak bapak mohon segera untuk mengklaim penyakit Kawasaki kedalam BPJS @bpjskesehatan_ri pak sebab kasian banyak anak yang akhirnya gak selesai dalam pengobatan disebabkan diagnosa yang salah dan dokter memikirkan kondisi sih anak dengan diagnosa yg berbeda mohon pak segera ditindaklanjuti 👏
https://www.instagram.com/p/DO6EIPujOYw/,haizai_,Kak akun mobile jkn kenapa sering tiba tiba ke logout sendiri ya? Jadi males bayar kalo kyk gini terus
https://www.instagram.com/p/DO6EIPujOYw/,taufik_mshd,"Halo min, operasi tanam lensa untuk mengatasi mata minus (refraksi) karena mata sudah minus 15, apakah dicover BPJS?"
https://www.instagram.com/p/DO6EIPujOYw/,imlily_sa,ijin tanya min kalau istri PNS yg pensiun tetep bisa ikut sebagai peserta penerima pensiun PNS atau bagaimana min. ? thank you
https://www.instagram.com/p/DO6EIPujOYw/,stevanyangelinabt,"Min kenapa saya udh booking antrian rujukan ke RS tapi dibatalkan ya, itu dari pihak RS nya atau gimana, padahal saya ambil antrian h-1 tiba2 dibatalin pas bari H dicek"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,Salam Sehat Sahabat. Bisa sesuai indikasi medis ya Sahabat. Penjaminan BPJS Kesehatan sesuai dengan indikasi medis dari Dokter. Jika sesuai dengan indikasi medis dari Dokter menyatakan peserta membutuhkan pelayanan rawat inap maka peserta akan langsung mendapatkan pelayanan rawat inap sesuai dengan arahan dari Dokter. Terima kasih. :) -lia
https://www.instagram.com/p/DO6EIPujOYw/,rohmat616_,@wan.carlos15 stres kan mas
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Mohon maaf atas ketidaknyamanannya. Jika yang Sahabat maksud link pada Layanan Whatsapp PANDAWA dapat diakses setiap hari selama 24 jam di nomor 0811 8 165 165, mohon pastikan Sahabat tidak mengakses link melebihi 180 menit ya. Jika sudah melebihi waktu tersebut, silakan dapat kirimkan pesan kembali di Layanan Whatsapp PANDAWA agar mendapatkan link baru. Terima kasih. :) -ara"
https://www.instagram.com/p/DO6EIPujOYw/,wan.carlos15,"@bpjskesehatan_ri sama aja min, aneh"
https://www.instagram.com/p/DO6EIPujOYw/,wan.carlos15,@rohmat616_ marai mumet lek
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Bisa ya Sahabat. BPJS Kesehatan tidak memberikan batasan waktu rawat inap di Rumah Sakit. Pelayanan rawat inap dapat diberikan sesuai dengan indikasi medis dan bukan atas permintaan pribadi peserta. Apabila memerlukan pelayanan kesehatan, silakan dapat melakukan pemeriksaan di Faskes Tingkat I terdaftar. Jika pihak faskes tingkat I tidak bisa menangani maka akan diberikan rujukan ke Rumah Sakit. Apabila dalam kondisi gawat darurat, dapat masuk Rumah Sakit melalui IGD (penentuan gawat darura ditetapkan oleh Dokter Penanggung Jawab Pasien di IGD Rumah Sakit terkait). Jika sudah sesuai prosedur, maka dapat dijamin oleh BPJS Kesehatan. Terima kasih. :) -rio"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Perpanjangan rujukan dilakukan melalui Faskes Tingkat I terdaftar dengan pemeriksaan kembali oleh Dokter di Faskes. Apabila terdapat ketidaksesuaian pelayanan yang diterima, Sahabat dapat sampaikan pengaduan melalui Layanan Care Center 165, petugas PIPP/ BPJS SATU (apabila terjadi kendala di Rumah Sakit), Aplikasi Mobile JKN pada menu Pengaduan Layanan JKN, Layanan Pandawa di 0811 8 165 165 pada menu Pengaduan, SIPP Website BPJS Kesehatan, atau melapor langsung melalui loket PIPP Kantor Cabang BPJS Kesehatan. Terima kasih. :) -etha"
https://www.instagram.com/p/DO6EIPujOYw/,mahardiandian,"@bpjskesehatan_ri ini sy tahu tapi ini kan proses tambal gigi di rs dimana sebelum gigi ditambal kan harus ada perawatan dulu beberapa kali hari ini jadwal sy tinggal untuk ditambal saja di rs masa harus mulai dari awal lagi , kenapa sistemnya untuk tambal gigi tidak bisa dibuat sampai proses tambalan selesai"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Jika yang Sahabat maksud masa berlaku rujukan hampir habis, namun masih diperlukan pemeriksaan lanjutan di rumah sakit. Sahabat bisa memperpanjang surat rujukan H-1 atau di hari masa surat rujukan tersebut habis melalui Faskes 1 terdaftar. Terima kasih. :) -dira"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Verifikasi OTP Mobile JKN harus menggunakan nomor HP yang terdaftar di database BPJS Kesehatan dan memiliki pulsa reguler minimal Rp5.000,-. Sahabat dapat pembaruan data nomor HP dahulu untuk memastikan sudah terdaftar di BPJS Kesehatan melalui Layanan Care Center 165 dengan syarat pengajuan oleh peserta sendiri dan dapat menyebutkan nomor HP terdaftar sebelumnya atau melalui Layanan Pandawa dapat diakses 24 jam di nomor 0811 8 165 165. Terima kasih. :) -etha"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Mohon maaf atas ketidaknyamanannya. Jika terdapat ketidaksesuaian dalam melakukan pelayanan kesehatan atau terkendala, bantu kami untuk menindaklanjuti hal tersebut, segera sampaikan pengaduan melalui petugas PIPP (Pemberian Informasi dan Penanganan Pengaduan)/BPJS SATU (Siap Bantu) di setiap Rumah Sakit yang telah bekerja sama agar dibantu konfirmasi dengan pihak Rumah Sakit atau melakukan pengaduan melalui Layanan Care Center 165 BPJS Kesehatan, Layanan PANDAWA 0811 8 165 165 menu pengaduan, menu Pengaduan aplikasi Mobile JKN, mengisi SIPP di website BPJS Kesehatan dan loket PIPP Kantor Cabang BPJS Kesehatan. Terima kasih. :) -afid"
https://www.instagram.com/p/DO6EIPujOYw/,global_network_connected,@bpjskesehatan_ri justru yg saya jelaskan di atas adalah penjelasan dari petugas bpjs di rs tersebut. Tapi bagi saya ada yang janggal.
https://www.instagram.com/p/DO6EIPujOYw/,global_network_connected,"@global_network_connected pada saat operasi pertama saya diminta membayar 7jt rupiah dengan alasan ring yg terpasang 3 buah, sedangkan yg tercover hanya 2. Jadi 1 ring sya harus membayar. Kondisi ini terjadi dalam 1 waktu dan dalam 1 tindakan yg sama."
https://www.instagram.com/p/DO6EIPujOYw/,global_network_connected,"@global_network_connected pada saat saya diminta uang 7jt rupiah, sya diberikan form persetujuan upgrade kamar dan fasilitas. Padahal sya tidak meminta itu."
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Kami informasikan Sahabat. Peningkatan kelas pelayanan rawat inap di atas kelas I/VIP, harus membayar Selisih Biaya paling banyak sebesar 75% (tujuh puluh lima perseratus) dari Tarif INA CBG's kelas I. Penjelasan informasi mengenai rincian biaya penjaminan di Rumah Sakit dapat konfirmasi ke Petugas PIPP (Pemberian Informasi dan Penanganan Pengaduan) BPJS Kesehatan yang bertanggung jawab di Rumah Sakit terkait untuk mengetahui Tarif INA CBG's per diagnosa, tarif kamar VIP di masing-masing Rumah Sakit, dan daftar obat-obatan yang sesuai Formularium Nasional ada di Loket/Petugas PIPP (Pemberian Informasi dan Penanganan Pengaduan) BPJS Kesehatan. Informasi yang diberikan oleh Petugas PIPP (Pemberian Informasi dan Penanganan Pengaduan) BPJS Kesehatan adalah valid sesuai sistem Tarif INA CBG's. Terima kasih. :) -alfian"
https://www.instagram.com/p/DO6EIPujOYw/,global_network_connected,@bpjskesehatan_ri bukan itu maksudnya. Gini lhoo. Kn operasi ring jantung yg dipasang itu 3 buah ring jantung. Dokter menjelasakan yg dicover oleh bpjs hanya 2 ring saja sehingga 1 ring lagi saya harus membayar 7 juta rupiah. Apakah betul seperti ini?
https://www.instagram.com/p/DO6EIPujOYw/,global_network_connected,"@global_network_connected dan ketika saya kunjungi admin untuk membayar ring yg 7 juta rupiah, admin malah memberikan saya surat persetujuan upgrade kelas. Ketika saya tanya untuk apa lembar persetujuan updrage kelas karna saya tidak meminta naik kelas, jawab si admin untuk membayar 1 ring lagi yg 7 juta."
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,Salam Sehat Sahabat. Mohon maaf atas ketidaknyamanannya. Selama telah sesuai indikasi medis dan arahan dokter serta telah dijamin BPJS Kesehatan maka peserta tidak dikenakan biaya tambahan ya Sahabat. Naik kelas rawat inap saat rawat inap sesuai dengan permintaan peserta dan bukan atas arahan dari pihak Rumah Sakit ya Sahabat. Terima kasih. :) -afid
https://www.instagram.com/p/DO6EIPujOYw/,global_network_connected,@bpjskesehatan_ri naaah jika arahan biaya tambahan dari dokter nambah 7jt dan naik kelas arahan dari pihak rs. Menurut anda bagaimana? Dan solusinya bagaimana
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,Salam Sehat Sahabat. Mohon maaf atas ketidaknyamanannya. Apabila yang dimaksud saat ini pelayanan kelas rawat inap Rumah Sakit tersebut penuh maka akan diarahkan untuk dipindahkan ke kelas yang satu tingkat lebih tinggi/ satu tingkat lebih rendah paling lama 3 (tiga) hari atau akan dipindahkan ke Rumah Sakit lainnya tanpa dikenakan biaya tambahan. Jika terdapat ketidaksesuaian pelayanan kesehatan dapat pengaduan melalui loket PIPP Rumah Sakit terkait atau koordinasi ke Petugas BPJS Satu (Siap Membantu) yang bertanggung jawab di Rumah Sakit tersebut. Terima kasih. :) -alfian
https://www.instagram.com/p/DO6EIPujOYw/,global_network_connected,@bpjskesehatan_ri gak nyambung
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Mohon maaf atas ketidaknyamanannya. Silakan Sahabat bisa konfirmasi dengan petugas BPJS SATU (Siap Membatu) yang ada di Rumah Sakit, dengan pastikan petugas BPJS SATU adalah petugas BPJS Kesehatan yang ditugaskan di Rumah Sakit yang bekerja sama denga BPJS Kesehatan dan berbeda dari petugas Rumah Sakit. Terima kasih. :) -afid"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Terkait kontrol lanjutan, maka pihak Dokter yang memeriksa akan memberikan SPK (Surat Perintah Kontrol) namun pastikan sudah menerima rujukan dari faskes I. Surat rujukan berlaku selama 90 hari sejak terbit dari faskes tingkat I. Jika masa berlaku sudah habis, silakan perpanjangan sesuai faskes tingkat I terdaftar. Terima kasih. :) -rasha"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Sahabat bisa mendapatkan informasi rekrutmen melalui website resmi https://rekrutmen.bpjs-kesehatan.go.id/karir/. Segala bentuk informasi resmi terkait proses rekrutmen Pegawai BPJS Kesehatan hanya disampaikan melalui alamat email dengan domain talentics.id, dan/atau bpjs-kesehatan.go.id serta tidak dipungut biaya apapun. Terima kasih. :) -ayas"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Terkait pendaftaran autodebit, silakan dapat dicoba secara berkala melalui Aplikasi Mobile JKN. Mohon dipastikan data dan nomor HP yang diinputkan sudah sesuai dengan data yang terdaftar pada Bank. Apabila tetap terkendala, Sahabat juga dapat melakukan pendaftaran autodebit melalui Website BPJS Kesehatan, Kantor Cabang BPJS Kesehatan setempat atau Kantor Bank terkait. Terima kasih. :) -esco"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"Salam Sehat Sahabat. Informasi terkait beredarnya kembali isu lama mengenai pegawai BPJS Kesehatan menggunakan asuransi kesehatan tambahan, kami informasikan bahwa: 1. Isu tersebut pertama kali beredar pada tahun 2016 dan sudah diklarifikasi oleh pihak BPJS Kesehatan pada saat itu juga. Berikut tautan berita klarifikasinya: https://money.kompas.com/read/2016/03/03/165325126/Karyawan.BPJS.Kesehatan.Boleh.Pakai.AsuransiLain.Asalkan 2. Sejak tahun 2014 sampai dengan saat ini, seluruh pegawai BPJS Kesehatan terdaftar sebagai peserta JKN aktif yang iurannya dibayarkan 4% oleh pemberi kerja (BPJS Kesehatan) dan 1% dipotong dari gaji/upah pegawai. (1/2)"
https://www.instagram.com/p/DO6EIPujOYw/,bpjskesehatan_ri,"3. Sesuai Peraturan Presiden Nomor 59 Tahun 2024 Pasal 51 ayat (1), peserta dapat meningkatkan perawatan yang lebih tinggi dari haknya, termasuk rawat jalan eksekutif tambahan, dengan mengikuti asuransi kesehatan tambahan atau membayar selisih antara biaya yang dijamin oleh BPJS Kesehatan dengan biaya yang harus dibayar akibat peningkatan pelayanan. Terima kasih. :) -rein (2/2)"
https://www.instagram.com/p/DO6EIPujOYw/,mbahedelpawiro,"@bpjskesehatan_ri jd intinya ""tidak"" kah min..😂 krna kadang aturan d lapangan menyusahkan kaum lansia,org org desa dan yg gak punya gadget...ini keluhan realita d faskes loh...mungkin tdk d alami pegawai bpjs sendiri yg ""jarang menggunakan produknya sendiri"
